profit_target,stop_loss,max_holding_days,total_return,total_return_pct,final_value,max_drawdown,sharpe_ratio,win_rate,total_trades,avg_return_per_trade,avg_holding_days,profit_factor,risk_adjusted_return
0.05999999999999999,0.005,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.01,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.015,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.02,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.025,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.030000000000000002,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.034999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.04,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.045,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.049999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.05999999999999999,0.055,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.005,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.01,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.015,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.02,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.025,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.030000000000000002,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.034999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.04,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.045,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.049999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.055,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06499999999999999,0.06,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.005,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.01,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.015,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.02,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.025,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.030000000000000002,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.034999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.04,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.045,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.049999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.055,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.06,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.06999999999999999,0.065,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.005,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.01,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.015,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.02,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.025,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.030000000000000002,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.034999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.04,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.045,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.049999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.055,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.06,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.065,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07499999999999998,0.07,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.005,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.01,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.015,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.02,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.025,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.030000000000000002,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.034999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.04,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.045,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.049999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.055,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.06,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.065,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.07,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.07999999999999999,0.07500000000000001,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.005,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.01,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.015,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.02,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.025,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.030000000000000002,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.034999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.04,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.045,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.049999999999999996,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.055,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.06,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.065,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
0.08499999999999998,0.07,1,16445837.52244012,16.445837522440122,17445837.52244012,-0.3381000510659005,0.7423302272657586,0.7109826589595376,173,98872.78917985683,60.16763005780347,2.6037063141155374,47.24457084129149
